CountryInd,,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,OUT
industryInd,,A01,A03,B05a,B05b,B05c,B07,B09,C10T12,C13T15,C16,C17,C19,C20,C21,C22,C23,C24a,C24b,C25,C26,C27,C28,C29,C30,C31T33,D01a,D01b,D01c,D01d,D01e,E,F,Fixed Capital Formation,G,Government Consumption,H49,H50,H51,H52,H53,Household Consumption,I,J58T60,J61,J62,K,L,M,N,O,P,Q,R_S,A01,A03,B05a,B05b,B05c,B07,B09,C10T12,C13T15,C16,C17,C19,C20,C21,C22,C23,C24a,C24b,C25,C26,C27,C28,C29,C30,C31T33,D01a,D01b,D01c,D01d,D01e,E,F,Fixed Capital Formation,G,Government Consumption,H49,H50,H51,H52,H53,Household Consumption,I,J58T60,J61,J62,K,L,M,N,O,P,Q,R_S,OUT
CountryInd,industryInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,C25,215249200,16158100,109592773.97789,204825789.601201,208278536.420908,167847400,127843300,446572000,16842700,118164200,95758600,53593500,70046900,17756000,162934600,133051100,605501087.430152,4682012.56984877,1688772200,104881800,137776700,804762400,3363271900,397129800,348182200,12068380,12068380,12068380,12068380,12068380,68577700,9610001400,1035354200,313534500,2696200,152213300,5071400,11392600,88014200,21107000,2102484100,205705200,99640800,84122400,154260400,320811500,330815500,488921600,549914400,526692500,146586200,510282300,338372900,35689500,1565500,28694233.3333333,28694233.3333333,28694233.3333333,30212700,27425600,160152700,13194400,27679900,52437800,12053000,83638900,12362500,70289100,38391500,225278450,225278450,618535900,102210400,173120900,393963800,738096000,138643900,130803800,2569440,2569440,2569440,2569440,2569440,27382800,864790100,948652300,119717400,4333800,29403300,12386300,4765000,22022100,10582600,719902800,31126000,32708700,40827100,27784500,15002600,32005200,68218700,51588300,125728600,18000900,41197100,31275900,33535745700
CAN,C26,28061500,2826400,12525819.7962541,62697344.1300222,4782836.07379972,12337500,48276500,21881700,1869600,6041300,17627100,5545900,8462200,4372700,7974600,7220900,8304088.96926471,64211.0307353029,14294400,498011100,73445700,95870200,241677900,25719700,20350900,1888500,1888500,1888500,1888500,1888500,13024200,741358700,2302918200,80648200,1639300,21332000,2492700,2147800,12565500,3634800,1848443500,20465800,90555600,560882900,68500400,71186700,26878300,129247900,54456700,162362800,87033600,357551000,48385300,3863400,533800,2440933.33333333,2440933.33333333,2440933.33333333,2325600,3677500,15878100,3570700,4298200,12932400,3947800,24838300,3896700,11773900,6453000,8628850,8628850,27706600,778395800,69390700,85745900,119946100,75858200,38989600,2712000,2712000,2712000,2712000,2712000,6672900,66666900,1773589800,99123900,8464100,5386500,749800,1553500,7584700,1968100,956960700,6435500,32929500,132171900,74874500,19301500,7183400,133019200,29493700,130141900,23656400,87987300,35889200,12921364200.0001
CAN,C27,67514800,4951000,15403402.4498175,37559136.0337148,3367461.51688477,18967900,46833500,42896000,2290900,25539200,27636600,14003300,15950500,4242700,12493000,16512600,71649811.6628672,789488.337132746,36451500,106590500,223137500,68307500,170779800,8061700,17649800,2871960,2871960,2871960,2871960,2871960,10623000,1517334500,799192200,67058100,1865600,31413900,5433300,2293300,30658500,6758100,1800751200,26946900,23329400,127395400,51532700,60408500,66222000,96786200,133294600,57626200,60468700,180265000,73682100,15214700,536400,2607266.66666667,2607266.66666667,2607266.66666667,3355100,5018800,12618800,1722700,5872300,6273700,3106100,11329900,2224500,11972300,3544500,19862700,19862700,30748600,84720400,147678900,132610400,91117400,32199500,23228200,4143100,4143100,4143100,4143100,4143100,7154900,340787200,503754600,45753900,1516200,7377300,688800,956500,6544800,721900,649342500,10586600,3656900,44793100,16613700,5353300,11240200,44676900,24776600,43751900,10437300,17768200,18551700,8815439700.00042
CAN,C28,198248800,19441600,205587912.794467,836344391.390846,66248095.8162192,414566200,446050900,240811800,11514300,76895000,121763600,60054900,75691600,18134700,67015200,74098200,115809309.219345,895490.780654942,154698100,54701100,32769700,2051841200,308297400,226115400,128608500,12416060,12416060,12416060,12416060,12416060,41372700,2420921500,8450522200,271418100,5094800,99830500,14703000,43670300,83373500,21975800,1883795300,135594800,183418300,68376100,73390500,170777300,132661400,225466400,246521900,366264900,102247500,397482400,224142000,112652700,5610600,93968700,93968700,93968700,116471100,113404000,109563300,18085700,16755200,48674200,31530400,90033100,12400100,51961500,33118700,43822150,43822150,126176900,113654300,86813800,1060920200,610875400,194129300,129321200,8284220,8284220,8284220,8284220,8284220,65594000,770156600,7016667700,197210700,7108000,51715300,10252200,11907900,72438400,4856300,848180700,24225600,32945100,53537000,41951800,12911200,17735400,72870400,97758100,132874400,58374100,49827100,50664400,34926190500.0015
CAN,C29,75736800,5506900,128839726.549039,8284335.58398078,3822736.28722144,20400200,10838500,61278900,4160200,9993800,32571800,13322000,17411600,4867300,29735000,15012400,28717443.5340624,222056.465937427,173743400,10309200,8255200,74111200,11132706800,356520800,121168300,2881340,2881340,2881340,2881340,2881340,15293200,532433300,6353577400,420159300,163800,429141700,6808000,14736100,320703700,77999700,17383510300,57314400,32217300,14102800,58830900,128963700,72094000,168299800,187199100,337363000,60160200,197371900,156907000,63071700,2085800,26380133.3333333,26380133.3333333,26380133.3333333,42999200,35431400,164673100,6628400,37317600,78745800,2588600,79787900,13531800,38947200,41988900,33166100,33166100,83998000,32210600,28999500,959215300,8701500800,201854000,69098000,997780,997780,997780,997780,997780,69200000,177898300,12524088000,1655935900,2859000,290099400,3461800,2872300,171918700,90807300,14854707000,33942000,93010500,23875300,16337100,9181000,6508300,193183800,419231500,380273400,97517100,112255800,64010900,81515603398.4203
CAN,C30,43100300,33497800,78870506.3774461,4850993.37817112,0,23787700,9085900,113280600,4191300,18082400,38886600,34956900,36581100,9449000,34957000,29645600,9669713.61404619,26490186.3859538,21156500,11021800,8616300,187983800,84914200,3029878800,37708200,4292040,4292040,4292040,4292040,4292040,7399800,120347900,2979427400,470783200,2220600,248033300,31243300,419683000,247070600,41412700,2183555700,137482600,27779200,21803900,49148200,161209200,75216300,76624400,119865800,236470000,44955500,113719500,221454700,6585600,6722600,7229700,7229700,7229700,11129100,1612700,13069100,2305900,3232700,4969200,33174400,8897600,4210700,7658600,3691500,7688500,7688500,13828600,23619500,13638500,29848400,130833400,3614277200,156960500,2015080,2015080,2015080,2015080,2015080,5395300,33304900,5963774000,93301700,67416000,191118600,83710600,267687000,48234300,38216100,3155246600,9620900,4705300,5304800,10472200,35819900,6988300,36603300,29039600,1328867600,5806000,20824300,19587400,27587482199.7556
CAN,C31T33,264451200,9192700,8370446.08433773,41605674.5839312,3177579.33204528,19330100,16331600,397941100,64894800,167105200,317129500,129101200,173271500,51766900,155253200,220183800,84467558.9107234,184074941.089277,313479100,69960400,42222500,198232500,220257400,120534900,683908400,12848980,12848980,12848980,12848980,12848980,450025800,3445967100,2125710700,361422400,13934000,40450300,2357500,16200400,20253900,10520500,9367688700,542772400,125087800,34117100,54814100,103816600,57393500,496417600,108641600,2592221900,85968900,1838520600,558255500,20938100,917400,4794100,4794100,4794100,4533000,4202200,47497900,15914600,20539700,16582000,5450300,37664100,9824500,19666100,7721300,84412950,84412950,92158900,52552600,56955100,82561500,105787200,25550900,147362200,1266080,1266080,1266080,1266080,1266080,7661200,187829400,820912500,73350800,14677200,10669700,1461600,4143600,9664000,2755900,2262575500,23999100,14841200,11025500,11505000,18165800,44226200,46044400,27438400,74937700,28159200,261867400,41175100,31436052600.0003
CAN,D01a,363504460,852500,75935893.3333333,75935893.3333333,75935893.3333333,129197300,33315160,131289800,9913200,68930640,250654100,57989700,155572220,15336420,66364200,58520540,106000580,106000580,52097100,13306580,8557660,36275280,63837220,23625560,35338300,2851824,2851824,2851824,2851824,2851824,4632160,85469760,327519810.981537,353875380,189.0763276506,73004440,434820,4886600,24399100,9512700,21783557164.7826,109724620,34219060,19393480,19492900,211193160,230851000,77199140,51219860,338874980,152702420,242492760,161830320,4725820,48480,2623780,2623780,2623780,3094040,612160,7951620,1582780,1702220,6737600,25185020,17178200,2528760,5613760,3815520,5007990,5007990,4673500,2330680,1040820,2412360,2698860,1297420,1792480,4171628,4171628,4171628,4171628,4171628,860140,5995580,46527997.2464313,44845560,2263621.79463336,2698700,255260,360880,11441740,690840,935114888.199893,20184800,2046800,3478380,3401660,7930340,59295720,15563340,6130240,12114160,11010900,14548480,6367780,27693927092.0814
CAN,D01b,363504460,852500,75935893.3333333,75935893.3333333,75935893.3333333,129197300,33315160,131289800,9913200,68930640,250654100,57989700,155572220,15336420,66364200,58520540,106000580,106000580,52097100,13306580,8557660,36275280,63837220,23625560,35338300,2851824,2851824,2851824,2851824,2851824,4632160,85469760,38734097.302426,353875380,22.3610927560587,73004440,434820,4886600,24399100,9512700,2576230183.71006,109724620,34219060,19393480,19492900,211193160,230851000,77199140,51219860,338874980,152702420,242492760,161830320,4725820,48480,2623780,2623780,2623780,3094040,612160,7951620,1582780,1702220,6737600,25185020,17178200,2528760,5613760,3815520,5007990,5007990,4673500,2330680,1040820,2412360,2698860,1297420,1792480,4171628,4171628,4171628,4171628,4171628,860140,5995580,5502628.8859573,44845560,267707.002475534,2698700,255260,360880,11441740,690840,110591267.624186,20184800,2046800,3478380,3401660,7930340,59295720,15563340,6130240,12114160,11010900,14548480,6367780,7330269326.8862
CAN,D01c,363504460,852500,75935893.3333333,75935893.3333333,75935893.3333333,129197300,33315160,131289800,9913200,68930640,250654100,57989700,155572220,15336420,66364200,58520540,106000580,106000580,52097100,13306580,8557660,36275280,63837220,23625560,35338300,2851824,2851824,2851824,2851824,2851824,4632160,85469760,62093613.9431868,353875380,35.8464804304484,73004440,434820,4886600,24399100,9512700,4129886936.74961,109724620,34219060,19393480,19492900,211193160,230851000,77199140,51219860,338874980,152702420,242492760,161830320,4725820,48480,2623780,2623780,2623780,3094040,612160,7951620,1582780,1702220,6737600,25185020,17178200,2528760,5613760,3815520,5007990,5007990,4673500,2330680,1040820,2412360,2698860,1297420,1792480,4171628,4171628,4171628,4171628,4171628,860140,5995580,8821119.82756496,44845560,429154.063713328,2698700,255260,360880,11441740,690840,177285956.188109,20184800,2046800,3478380,3401660,7930340,59295720,15563340,6130240,12114160,11010900,14548480,6367780,8977460236.61867
CAN,D01d,363504460,852500,75935893.3333333,75935893.3333333,75935893.3333333,129197300,33315160,131289800,9913200,68930640,250654100,57989700,155572220,15336420,66364200,58520540,106000580,106000580,52097100,13306580,8557660,36275280,63837220,23625560,35338300,2851824,2851824,2851824,2851824,2851824,4632160,85469760,0,353875380,0,73004440,434820,4886600,24399100,9512700,0,109724620,34219060,19393480,19492900,211193160,230851000,77199140,51219860,338874980,152702420,242492760,161830320,4725820,48480,2623780,2623780,2623780,3094040,612160,7951620,1582780,1702220,6737600,25185020,17178200,2528760,5613760,3815520,5007990,5007990,4673500,2330680,1040820,2412360,2698860,1297420,1792480,4171628,4171628,4171628,4171628,4171628,860140,5995580,0,44845560,0,2698700,255260,360880,11441740,690840,0,20184800,2046800,3478380,3401660,7930340,59295720,15563340,6130240,12114160,11010900,14548480,6367780,4598943420
CAN,D01e,363504460,852500,75935893.3333333,75935893.3333333,75935893.3333333,129197300,33315160,131289800,9913200,68930640,250654100,57989700,155572220,15336420,66364200,58520540,106000580,106000580,52097100,13306580,8557660,36275280,63837220,23625560,35338300,2851824,2851824,2851824,2851824,2851824,4632160,85469760,0,353875380,0,73004440,434820,4886600,24399100,9512700,0,109724620,34219060,19393480,19492900,211193160,230851000,77199140,51219860,338874980,152702420,242492760,161830320,4725820,48480,2623780,2623780,2623780,3094040,612160,7951620,1582780,1702220,6737600,25185020,17178200,2528760,5613760,3815520,5007990,5007990,4673500,2330680,1040820,2412360,2698860,1297420,1792480,4171628,4171628,4171628,4171628,4171628,860140,5995580,0,44845560,0,2698700,255260,360880,11441740,690840,0,20184800,2046800,3478380,3401660,7930340,59295720,15563340,6130240,12114160,11010900,14548480,6367780,4598943420
CAN,E,22012500,568300,44014089.3199827,60015432.8613234,176674577.818694,14964300,4192100,145646300,9606900,18492200,114654500,44341000,188022600,7122100,66383400,36890500,38494784.1488667,26088015.8511333,80186100,10084700,15051300,33265400,67631300,55099300,79542900,2171360,2171360,2171360,2171360,2171360,10609900,248487700,105985200,1563256600,5606300,163909900,4194700,42632400,96056800,28319800,3915453700,244977200,35231100,32298500,70663300,556516700,793769900,149064700,88522600,2220600800,280742600,595910700,395523200,4540200,124000,861266.666666667,861266.666666667,861266.666666667,1050700,685200,10179900,1686600,2201700,4148000,5091700,7685200,2818400,3495500,1814200,3436200,3436200,4974500,4209500,2331600,7729800,15954200,3817900,3306300,392300,392300,392300,392300,392300,563100,12560400,55205700,9627300,1780800,1784800,237900,706700,1021100,427500,64946800,2401100,1151600,1302200,1616800,682100,1934200,2680200,2107100,5358100,1697400,4898200,1265700,13293455300
CAN,F,1144637600,5776700,1229701780.42283,739528436.138349,287811783.438819,549202000,38571500,227052700,14795900,20753100,212264800,106285000,301543300,75992500,65663900,133500100,81201771.5769849,61235428.4230151,97985100,32544600,29857200,156591800,94110800,147491600,97485800,418204540,418204540,418204540,418204540,418204540,235567200,428280400,265887188600,2075779200,0,2263991300,44684600,45150300,982746200,43053000,2672079500,660917200,72214600,174259100,214682100,1640683900,15145910500,426755800,368491500,4747327900,2034184300,1676246700,710436100,4610500,239400,1921733.33333333,1921733.33333333,1921733.33333333,21948300,2288000,5536100,945900,291300,2557000,11183100,16910900,8419100,1013300,55224200,50827250,50827250,3643500,11670800,1790100,2700800,1944400,1096000,4213200,1198100,1198100,1198100,1198100,1198100,2779300,71383600,25516800,28115000,2190400,5428400,1612400,2944800,3592400,651800,49662500,4514700,4232500,5181000,15394700,15781100,5611300,20094100,17065800,15230800,4969000,8321800,6363500,311181511700
CAN,G,5035176200,211214500,496431365.799329,1130878551.57254,941168882.628137,1169406400,941267800,9353608800,660088900,1032539900,1906940400,1149592700,2788123100,1040773800,1877230000,1363765800,1681336136.60086,13000863.3991374,1721528700,698797400,467136600,2096630200,5682143100,1028506800,1736175900,95100100,95100100,95100100,95100100,95100100,1205508300,17187471500,17113949200,5362568500,1624822800,3078411300,169474400,809230200,802365300,527201100,85529621800,6304798600,1311718100,1215693400,1399367500,3863670600,1727188100,3333392500,4006341200,8240483100,1934837400,7513992900,3061098500,1419283000,39410700,164644833.333333,164644833.333333,164644833.333333,198042300,151061000,3326856300,487775000,411237300,1052687400,860425400,1993861400,775806900,866687400,353155400,554739200,554739200,878678000,996808300,503584700,1480955600,3533976100,801152600,738483500,70996840,70996840,70996840,70996840,70996840,130154500,2676697800,11505036100,2028633300,497430700,494379500,67244400,216765800,212134600,109423400,20714191600,834356500,265514700,315689400,346975600,255249100,321819100,755525400,555274500,1519906500,504741000,1505492200,356630900,293039761600
CAN,H49,2583375400,57623900,151574665.307753,470046910.671575,436837924.020672,444708600,493170600,2472413000,94571800,906647600,712998000,3066762600,776497400,156227700,429200800,596969400,1239225510.12218,20812989.877818,529149200,114397400,168641600,492511800,1843133600,164105500,491273800,66588880,66588880,66588880,66588880,66588880,26056400,3755984500,1843922300,3122205000,18468100,9660901500,60923600,232963100,3952327100,1237419900,10821882200,368718600,157834000,106857100,145635500,564683400,374032900,554954100,420915300,1658771100,3346415600,500071900,416057600,208173400,5666000,262441433.333333,262441433.333333,262441433.333333,86070200,22668100,579596100,57660200,153924000,286286100,6706459100,446373300,45280800,126684500,193426400,398848500,398848500,237847000,99460100,102104600,196846200,371721500,98095700,136418700,187173440,187173440,187173440,187173440,187173440,30278800,583693100,1148270100,714702300,131088500,377545700,35439600,32604700,206608700,36747700,3307371900,90453000,58091100,36517800,36705800,56804400,57680200,124169100,98241100,505402200,154717500,124145000,60415800,83283167500
CAN,H50,46692900,2246000,7676321.67671715,27863299.7320974,2259678.59134526,3564300,12558500,84202100,7184400,18273700,8566400,89394300,46929700,10236600,30167400,18402900,83806370.6422904,648029.357709828,34221700,15557300,10626000,40210300,127538400,23371000,26245300,2016200,2016200,2016200,2016200,2016200,1612200,91108100,1666217600,55064700,14787100,46195800,5065100,30820600,5113400,4463900,682493400,29805400,8925800,15954100,5016700,11357500,10658900,11974800,13710300,44596700,12338500,48084200,17517700,9807000,3075000,17011900,17011900,17011900,8769600,1700000,22122000,4598100,4113300,9653300,118970200,21050600,2100200,5151400,13101600,14018500,14018500,8944300,10196600,6293400,11936800,11308000,3329200,4810500,5931220,5931220,5931220,5931220,5931220,1799900,27184800,28814000,113088600,9091900,21523200,212108700,8534700,35243100,22280300,714055900,3129900,2092100,4352100,1905900,6489300,2354000,20365200,9645200,50085500,5623100,4372000,4985700,5320291400.00016
CAN,H51,132788300,8098700,20441497.6568854,93050404.1365099,15133298.2066049,43051700,39894500,233882000,17199000,49613700,70101200,178842600,105074500,27314800,73610800,49537000,160714283.330571,1242716.66942901,87501800,42690600,26057000,106759200,230351100,58399900,108880000,6206500,6206500,6206500,6206500,6206500,22208400,498344800,2389962900,337523800,20429500,196226300,26599900,189112700,59833400,131092200,2489736800,102917000,82240500,119194600,136595400,382875100,215235300,513253200,250220600,431012800,160128300,272374800,181526100,15065800,1422600,24844133.3333333,24844133.3333333,24844133.3333333,9979600,15524000,45916100,12804300,9582300,21466400,192927000,35798200,10712100,18109600,18378300,18486500,18486500,28665600,35292800,15153100,37912900,26617600,10387800,21298300,10605760,10605760,10605760,10605760,10605760,14500900,76613500,44662100,283311500,31054900,48520600,57622800,195108200,87161200,48509700,6026026100,28768000,34847700,40237800,75184200,208952100,91242500,172264900,202206300,282817300,68436100,68639300,55827600,20209971400
CAN,H52,273090000,60135800,36360678.097471,59155008.8502048,499186813.052325,162925800,39142400,1601267500,42290100,312748300,362837300,566966200,448017500,100732100,416892700,324655500,83222222.7692027,283649477.230797,231781900,120556600,83236000,339001500,339962600,273314400,326758400,8976540,8976540,8976540,8976540,8976540,52270500,370163300,343984300,4612359600,1603900,3462549800,649208500,2705101100,292542600,225167300,3404608300,108176400,144271300,45881800,118748800,359021200,195773000,403387500,276620700,1531857100,150866000,194856000,241935100,28576400,4991800,31739533.3333333,31739533.3333333,31739533.3333333,18134300,3999900,97050100,17733900,20541400,39858300,737156000,73794500,10703900,24187600,33614300,52108500,52108500,41639500,39355000,20089000,45142300,110528900,17822700,23154300,24109280,24109280,24109280,24109280,24109280,8489600,95067100,216991500,549598900,66093500,198935000,325754800,160852600,235810000,37008900,510293300,23729100,17777100,19113800,15570500,18064900,11097600,48579400,38735000,80722100,14420800,21369800,18470700,31784325700
CAN,H53,10334100,1002000,6370687.30028233,28919345.3465676,55155367.3531501,25184600,13048000,179791400,26847100,26842100,83409800,11822700,87882200,15671500,63252600,43095700,21297517.8084142,164682.191585769,84626600,24673100,14360100,76525300,25641100,11418600,129925000,9106260,9106260,9106260,9106260,9106260,29039600,423366100,17004200,2545789500,378200,80620700,9231500,53379200,156026800,152219500,1617867600,38152000,207243600,251863600,67489500,1999298900,684011500,317701300,447659100,445212400,156920200,472932500,286045300,3229500,475500,1227500,1227500,1227500,1084200,1329600,10902700,2814500,1580400,4728900,10240700,9029700,4028900,2514200,2893700,1858850,1858850,4736100,6033400,4215800,8647400,4073300,1889900,6905900,2257260,2257260,2257260,2257260,2257260,5669100,13145800,7866400,320373300,4005600,46563100,22322100,4025900,20758300,108948400,139622600,21534400,43711800,30137800,26241900,152007800,17103100,67419100,46385600,73935900,21668300,46607400,29432400,12951772200
CAN,I,86179900,8889500,29705379.2489763,86325307.2963847,89190013.4546389,40752300,63204600,432759600,21578500,37523200,60231200,13194400,74641200,66223000,57241700,48203900,11679270.4597117,11493729.5402883,90946500,55205000,26584200,120135900,61200700,78358500,201589200,9414600,9414600,9414600,9414600,9414600,41732300,292350400,152034800,2076544300,5280500,127138100,1926200,454464100,457924700,50325400,52643802700,273990200,281531400,175666400,379645400,1188310500,690209500,1386983400,777584400,966832300,558873500,1269463900,624934600,5566200,219600,829733.333333333,829733.333333334,829733.333333333,856300,963500,13921700,2019500,578700,3550300,1176600,6924800,5774600,2768500,1230500,846350,846350,1837200,6781600,1636600,4298300,15190300,2291000,2378100,449180,449180,449180,449180,449180,1626000,10164500,37965000,22757300,2817800,4354800,978400,2051900,2896800,758000,6764237300,5969200,2938600,3808200,8028600,12160000,4920600,13791800,12455200,11409800,5257900,10860900,5018200,73831277200
CAN,J58T60,38884900,2471200,17545747.5718592,48566220.2706215,67567132.1575191,17116900,16747000,223982800,8836900,15735500,27180100,6258200,34448900,33076100,22661100,22691000,4791959.74930224,4119140.25069776,34262800,32968500,10849000,45624600,25486700,35237100,69095700,8816440,8816440,8816440,8816440,8816440,30648600,183030000,3696394300,2715333200,120633800,64503900,2468300,35149800,73486200,31835200,11596532100,203860000,3582632500,1780272100,1272805600,1158923300,293358100,634264900,424493500,752438700,848647100,404421700,333184600,3880600,226500,2756733.33333333,2756733.33333333,2756733.33333333,2207000,955600,26267800,3335400,2009800,7999900,4087300,11977300,22936900,5003000,4779100,3103650,3103650,7923500,12658300,4603500,11070000,6761700,4797800,10207800,2550680,2550680,2550680,2550680,2550680,5832600,22094700,1018458100,119145900,77752100,8881200,2837700,4687800,8746500,3251500,996808700,28576400,529680400,175549200,87416200,67337900,15689300,236012800,68460500,104344800,62527000,43708900,49899300,35068224100
CAN,J61,248985100,669800,18074938.5772939,79262576.1052371,150673785.317469,42069100,59450000,186578600,18831100,30346100,55102900,12592000,47063900,33853900,38448900,47591000,13623039.8008138,9617160.19918617,70684200,49494500,23253200,96630300,45638000,59604600,123644100,17412420,17412420,17412420,17412420,17412420,49167600,513284000,416255100,1856715200,363700,342667400,4870700,138055100,393338000,76097300,27246098900,328959100,408057800,4080883200,957145000,3938194100,1114477900,1092232500,938450500,1198456600,395914700,1598647400,477361800,6509600,544800,2358300,2358300,2358300,2242800,1492700,12096200,3608500,1511700,3825600,2785600,6329200,6176600,3530600,4000100,1860750,1860750,6286700,11421500,3727300,8647900,6072200,2512600,5928000,3168540,3168540,3168540,3168540,3168540,5974200,48931400,67472800,113371900,6853900,18011700,5835100,5562600,14061900,7183100,844059200,17065600,22611200,269853800,66437300,143646000,25976400,84092300,48494800,76000000,21023700,35999600,28399000,51317345300
CAN,J62,42138600,1417100,60651872.7411181,108316695.439888,787289231.818995,99037400,27590100,192983200,10361000,22901800,31106100,16142500,56396700,35789800,30679100,35832500,8113003.3751114,12142596.6248886,45955300,36117500,20232500,70520300,46589500,82615500,100285400,65279600,65279600,65279600,65279600,65279600,89179600,519731900,12745209600,2213387600,323888300,281958100,2009400,83700700,141859900,156895100,1028206200,200851800,258526100,1027609800,3952507800,8435375000,433375600,2282161200,635974800,2253566000,338469600,529072900,420920900,11763800,378800,14421733.3333333,14421733.3333333,14421733.3333333,5106000,2467000,37526200,6788100,8112700,18307600,13721100,24815300,16917300,14759600,10837300,11279300,11279300,30092400,30363500,11797600,39853700,25742300,25480200,21254300,8284740,8284740,8284740,8284740,8284740,13569300,70181400,2460510600,329854800,10694300,27551400,3645800,7626600,22157200,10662700,488808600,49049000,93525600,113891400,393433400,350440700,28128500,461638600,228248000,585270100,68678000,159994200,83740900,47186674600
CAN,K,2042783500,80946800,516441633.925169,1399472813.57735,4821439152.49749,841070400,518518300,1720794900,151680400,636381100,784591000,688754600,816186800,291220600,463963700,486994000,364652909.173482,454021190.826518,781122000,347371500,180213300,793224900,1458785700,556022900,877179300,213615060,213615060,213615060,213615060,213615060,336649600,8595775700,2187878300,18485482500,8885900,2182272600,92344100,708490100,1259910000,299907400,79658465300,3563788900,1158697900,1344892000,949212100,33025904300,17172589800,2611737400,2754752100,3810941400,268701700,2095046600,1947394200,46970600,4469800,23471066.6666667,23471066.6666667,23471066.6666667,19530300,28202500,64377500,15213600,6493900,13731000,13838800,36086000,41116400,15777800,20381400,14993250,14993250,28831000,52661200,16400700,34669100,29744900,16147700,27292100,12031800,12031800,12031800,12031800,12031800,18879000,119485400,120466700,433238400,43084100,110046100,30583500,28015000,46037300,16454500,3601292500,59400700,35030800,48793200,89029500,3688460200,636056900,271703900,179841000,305210800,45407400,198612700,107226200,218586479400
CAN,L,72095000,1072700,10089784.0071349,148599634.504817,10089781.4904934,54698300,11187700,165695600,30684800,45437300,130967400,20249200,43979200,51926400,95702800,43085800,26063068.3821266,201531.617873319,151612800,59642700,21202900,155212200,67676200,47039100,347762000,36169380,36169380,36169380,36169380,36169380,90743100,970630300,12313529100,10195143700,29800,276489100,12533400,62636300,571753000,193956500,204691442000,1771185100,582518700,1076525700,947588300,3196078400,3512391000,2722058400,1525842900,2943698100,648725500,3025554600,2635631800,813100,105200,673300,673300,673300,518700,493400,2955700,733800,338800,877700,7391100,1617200,1097200,704000,778900,818400,818400,1133500,1752600,661800,1346500,1336400,598100,874000,475840,475840,475840,475840,475840,962300,5392800,16509900,30794500,2526000,4045500,3625300,2243200,4704400,692800,941757300,5081800,2344600,3532000,4441300,11692500,8355800,10939900,8361700,7427600,3866300,6952000,4952300,257082871000.003
CAN,M,1456048500,21085200,400919247.205534,1472936174.83568,3569983377.95879,653870200,1077823200,1758523300,71861600,277664900,433472500,301323200,543860700,477015500,348090000,378000400,81960856.8346418,237910043.165358,338887300,375131700,105033400,471873700,212530600,721854400,417052100,287741240,287741240,287741240,287741240,287741240,139497500,19575631200,7877840800,14663192800,21741800,551390600,7210500,196676600,336992900,79852600,8069579000,859187300,1132813500,1142812500,764489400,8146103200,2475931600,7812611700,2837843600,6668454400,1031005900,1937815400,1460441000,32310300,2102400,67655033.3333333,67655033.3333333,67655033.3333333,51645100,148763300,129829400,19250500,16226800,40135200,26637800,86744300,85008300,35556700,30877200,23630900,23630900,64303400,123675300,31436100,98919700,81747200,58178900,47371800,19821180,19821180,19821180,19821180,19821180,50676100,826687000,1600868400,840179300,103377300,76966800,12880700,13962700,55329800,15601700,895503200,211442800,124316900,263923700,217107100,459076200,565666500,963473100,289906300,752421100,103502700,296756000,139386800,115871598800
CAN,N,493060300,20152600,298012281.0893,1350394886.1277,898149432.782993,225636000,651003100,740125200,37732300,92516800,241533600,66798300,290650700,148743900,227469800,163667800,97561923.1902742,88448876.8097256,292959400,152422500,60771400,226310200,803884700,302263100,539472100,74705640,74705640,74705640,74705640,74705640,300668100,4488779600,502105800,9500872800,2953100,1665773000,48826000,436502300,786922100,340373000,6818658200,1618246200,1189261700,1602872500,2542256500,9366897800,4510264300,4238406600,3721691500,5432620900,1487543700,2709814000,1944096300,43462900,6323500,34600900,34600900,34600900,36881500,39845000,150632000,40813800,11844000,42909700,41928700,92371600,162229000,41575000,47449000,38950300,38950300,60824000,208150700,46602000,99888300,84243000,41745000,51981900,26741760,26741760,26741760,26741760,26741760,112884000,398281300,317272900,1212891900,111612000,192105600,50057300,79606900,192165500,27942500,1773465300,152369200,143363200,244571400,456851800,895616800,361843300,791664800,916112400,517652900,312494000,415713400,303906200,85787232700
